label	imdb_URI	DBpedia16_URI
Kind Hearts and Coronets (1949)	https://www.imdb.com/title/tt0041546/	
Ash Wednesday (2002)	https://www.imdb.com/title/tt0280438/	
Joe Kidd (1972)	https://www.imdb.com/title/tt0068768/	
Keep, The (1983)	https://www.imdb.com/title/tt0085780/	
Atragon (Kaitei Gunkan) (1963)	https://www.imdb.com/title/tt0057215/	
Mysterians, The (Chikyu Boeigun) (1957)	https://www.imdb.com/title/tt0050251/	
Attack of the Puppet People (1958)	https://www.imdb.com/title/tt0051381/	
Beast from 20,000 Fathoms, The (1953)	https://www.imdb.com/title/tt0045546/	
10 (1979)	https://www.imdb.com/title/tt0078721/	
Tremors (1990)	https://www.imdb.com/title/tt0100814/	
Red Shoes, The (1948)	https://www.imdb.com/title/tt0040725/	
Me & Isaac Newton (1999)	https://www.imdb.com/title/tt0218433/	
Pink Panther, The (1963)	https://www.imdb.com/title/tt0057413/	
Pink Panther Strikes Again, The (1976)	https://www.imdb.com/title/tt0075066/	
Commando (1985)	https://www.imdb.com/title/tt0088944/	
Dracula (1979)	https://www.imdb.com/title/tt0079073/	
Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)	https://www.imdb.com/title/tt0068361/	
Waco: The Rules of Engagement (1997)	https://www.imdb.com/title/tt0120472/	
Road Home, The (Wo de fu qin mu qin) (1999)	https://www.imdb.com/title/tt0235060/	
Ikiru (1952)	https://www.imdb.com/title/tt0044741/	
Comic Book Villains (2002)	https://www.imdb.com/title/tt0287969/	
Angel at My Table, An (1990)	https://www.imdb.com/title/tt0099040/	
War Photographer (2001)	https://www.imdb.com/title/tt0309061/	
Ay, Carmela! (¡Ay, Carmela!) (1990)	https://www.imdb.com/title/tt0101025/	
War and Peace (Jang Aur Aman) (2001)	https://www.imdb.com/title/tt0311356/	
Far (2001)	https://www.imdb.com/title/tt0258242/	
Incident at Oglala (1992)	https://www.imdb.com/title/tt0104504/	
Predictions of Fire (Prerokbe Ognja) (1996)	https://www.imdb.com/title/tt0114176/	
Handmaid's Tale, The (1990)	https://www.imdb.com/title/tt0099731/	
Revolution OS (2001)	https://www.imdb.com/title/tt0308808/	
Live Nude Girls Unite! (2000)	https://www.imdb.com/title/tt0264802/	
All the Little Animals (1998)	https://www.imdb.com/title/tt0120584/	
Earth (1998)	https://www.imdb.com/title/tt0150433/	
Fire (1996)	https://www.imdb.com/title/tt0116308/	
Death in Venice (Morte a Venezia) (1971)	https://www.imdb.com/title/tt0067445/	
Marci X (2003)	https://www.imdb.com/title/tt0266747/	
Medallion, The (2003)	https://www.imdb.com/title/tt0288045/	
My Boss's Daughter (2003)	https://www.imdb.com/title/tt0270980/	
Autumn Spring (Babí léto) (2001)	https://www.imdb.com/title/tt0286476/	
Battle of Shaker Heights, The (2003)	https://www.imdb.com/title/tt0357470/	
Don't Tempt Me (Sin noticias de Dios) (2001)	https://www.imdb.com/title/tt0284491/	
Dust (2001)	https://www.imdb.com/title/tt0243232/	
Stoked: The Rise and Fall of Gator (2002)	https://www.imdb.com/title/tt0271211/	
Venus Boyz (2001)	https://www.imdb.com/title/tt0293685/	
Suddenly (Tan de Repente) (2002)	https://www.imdb.com/title/tt0324158/	
Jeepers Creepers 2 (2003)	https://www.imdb.com/title/tt0301470/	
Bollywood/Hollywood (2002)	https://www.imdb.com/title/tt0303785/	
Civil Brand (2002)	https://www.imdb.com/title/tt0326806/	
Nola (2002)	https://www.imdb.com/title/tt0317950/	
Once Upon a Time in the Midlands (2002)	https://www.imdb.com/title/tt0301684/	
Other Side of the Bed, The (Otro lado de la cama, El) (2002)	https://www.imdb.com/title/tt0301524/	
Zero Day (2002)	https://www.imdb.com/title/tt0365960/	
Dickie Roberts: Former Child Star (2003)	https://www.imdb.com/title/tt0325258/	
Order, The (2003)	https://www.imdb.com/title/tt0304711/	
Home Room (2002)	https://www.imdb.com/title/tt0264689/	
Party Monster (2003)	https://www.imdb.com/title/tt0320244/	
Taking Sides (2001)	https://www.imdb.com/title/tt0260414/	
Cabin Fever (2002)	https://www.imdb.com/title/tt0303816/	
Matchstick Men (2003)	https://www.imdb.com/title/tt0325805/	
Once Upon a Time in Mexico (2003)	https://www.imdb.com/title/tt0285823/	
Dummy (2002)	https://www.imdb.com/title/tt0246592/	
Luster (2002)	https://www.imdb.com/title/tt0325761/	
Millennium Actress (Sennen joyû) (2001)	https://www.imdb.com/title/tt0291350/	
So Close (Chik Yeung Tin Sai) (2002)	https://www.imdb.com/title/tt0300620/	
Children of the Night (1991)	https://www.imdb.com/title/tt0103957/	
Daisy Miller (1974)	https://www.imdb.com/title/tt0071385/	
Enlightenment Guaranteed (Erleuchtung Garantiert) (2000)	https://www.imdb.com/title/tt0177749/	
Gotcha! (1985)	https://www.imdb.com/title/tt0089222/	
Hard to Hold (1984)	https://www.imdb.com/title/tt0087384/	
Kuffs (1992)	https://www.imdb.com/title/tt0104647/	
Once Upon a Time in China (Wong Fei Hung) (1991)	https://www.imdb.com/title/tt0103285/	
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)	https://www.imdb.com/title/tt0105839/	
Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)	https://www.imdb.com/title/tt0108592/	
Paper Moon (1973)	https://www.imdb.com/title/tt0070510/	
Sgt. Pepper's Lonely Hearts Club Band (1978)	https://www.imdb.com/title/tt0078239/	
Song for Martin, A (Sång för Martin, En) (2001)	https://www.imdb.com/title/tt0257215/	
Targets (1968)	https://www.imdb.com/title/tt0063671/	
Ugly American, The (1963)	https://www.imdb.com/title/tt0056632/	
Bostonians, The (1984)	https://www.imdb.com/title/tt0086992/	
Convoy (1978)	https://www.imdb.com/title/tt0077369/	
Day of the Dead (1985)	https://www.imdb.com/title/tt0088993/	
Hello, Dolly! (1969)	https://www.imdb.com/title/tt0064418/	
I'm Going Home (Je rentre à la maison) (2001)	https://www.imdb.com/title/tt0283422/	
Memoirs of an Invisible Man (1992)	https://www.imdb.com/title/tt0104850/	
Rose, The (1979)	https://www.imdb.com/title/tt0079826/	
See No Evil (1971)	https://www.imdb.com/title/tt0067727/	
Super Sucker (2002)	https://www.imdb.com/title/tt0293624/	
Indiscretion of an American Wife (a.k.a. Terminal Station) (Stazione Termini) (1953)	https://www.imdb.com/title/tt0046366/	
At War with the Army (1950)	https://www.imdb.com/title/tt0042209/	
Bingo (1991)	https://www.imdb.com/title/tt0101455/	
God told Me To (1976)	https://www.imdb.com/title/tt0075930/	
I, Madman (1989)	https://www.imdb.com/title/tt0097557/	
Jungle Book (1942)	https://www.imdb.com/title/tt0034928/	
Once Bitten (1985)	https://www.imdb.com/title/tt0089730/	
Shrimp on the Barbie, The (1990)	https://www.imdb.com/title/tt0100608/	
Squirm (1976)	https://www.imdb.com/title/tt0075261/	
Adventures of Huckleberry Finn, The (1960)	https://www.imdb.com/title/tt0053571/	
Brood, The (1979)	https://www.imdb.com/title/tt0078908/	
Prince and the Pauper, The (1937)	https://www.imdb.com/title/tt0029440/	
Anything Else (2003)	https://www.imdb.com/title/tt0313792/	
Cold Creek Manor (2003)	https://www.imdb.com/title/tt0331468/	
Fighting Temptations, The (2003)	https://www.imdb.com/title/tt0191133/	
Secondhand Lions (2003)	https://www.imdb.com/title/tt0327137/	
Underworld (2003)	https://www.imdb.com/title/tt0320691/	
Bubba Ho-tep (2002)	https://www.imdb.com/title/tt0281686/	
Casa de los babys (2003)	https://www.imdb.com/title/tt0303830/	
Demonlover (2002)	https://www.imdb.com/title/tt0284034/	
Close Your Eyes (Hypnotic) (Doctor Sleep) (2002)	https://www.imdb.com/title/tt0286594/	
In This World (2002)	https://www.imdb.com/title/tt0310154/	
Tibet: Cry of the Snow Lion (2002)	https://www.imdb.com/title/tt0373389/	
Yossi & Jagger (2002)	https://www.imdb.com/title/tt0334754/	
Duplex (2003)	https://www.imdb.com/title/tt0266489/	
Rundown, The (2003)	https://www.imdb.com/title/tt0327850/	
Under the Tuscan Sun (2003)	https://www.imdb.com/title/tt0328589/	
Kart Racer (2003)	https://www.imdb.com/title/tt0300069/	
Luther (2003)	https://www.imdb.com/title/tt0309820/	
Mambo Italiano (2003)	https://www.imdb.com/title/tt0330602/	
My Life Without Me (2003)	https://www.imdb.com/title/tt0314412/	
Dorm Daze (National Lampoon Presents Dorm Daze) (2003)	https://www.imdb.com/title/tt0362511/	
To Be and to Have (Être et avoir) (2002)	https://www.imdb.com/title/tt0318202/	
Triplets of Belleville, The (Les triplettes de Belleville) (2003)	https://www.imdb.com/title/tt0286244/	
Videodrome (1983)	https://www.imdb.com/title/tt0086541/	
Life and Debt (2001)	https://www.imdb.com/title/tt0284262/	
Lagaan: Once Upon a Time in India (2001)	https://www.imdb.com/title/tt0282674/	
Judgment at Nuremberg (1961)	https://www.imdb.com/title/tt0055031/	
Journey of Hope (Reise der Hoffnung) (1990)	https://www.imdb.com/title/tt0100470/	
Same Time, Next Year (1978)	https://www.imdb.com/title/tt0078199/	
Brief History of Time, A (1991)	https://www.imdb.com/title/tt0103882/	
Jacob the Liar (Jakob, der Lügner) (1975)	https://www.imdb.com/title/tt0071688/	
Leningrad Cowboys Go America (1989)	https://www.imdb.com/title/tt0097728/	
Rules of the Game, The (La règle du jeu) (1939)	https://www.imdb.com/title/tt0031885/	
Song Remains the Same, The (1976)	https://www.imdb.com/title/tt0075244/	
Seven Brides for Seven Brothers (1954)	https://www.imdb.com/title/tt0047472/	
Kiss of the Spider Woman (1985)	https://www.imdb.com/title/tt0089424/	
All the President's Men (1976)	https://www.imdb.com/title/tt0074119/	
Angie (1994)	https://www.imdb.com/title/tt0109129/	
Apartment, The (Appartement, L') (1996)	https://www.imdb.com/title/tt0115561/	
Avalon (2001)	https://www.imdb.com/title/tt0267287/	
Babette's Feast (Babettes gæstebud) (1987)	https://www.imdb.com/title/tt0092603/	
Barber of Siberia, The (Sibirskij tsiryulnik) (1998)	https://www.imdb.com/title/tt0120125/	
Beethoven (1992)	https://www.imdb.com/title/tt0103786/	
Beethoven's 2nd (1993)	https://www.imdb.com/title/tt0106375/	
Black Moon Rising (1986)	https://www.imdb.com/title/tt0090735/	
Boyz N the Hood (1991)	https://www.imdb.com/title/tt0101507/	
Bugsy (1991)	https://www.imdb.com/title/tt0101516/	
Bugsy Malone (1976)	https://www.imdb.com/title/tt0074256/	
By the Sword (1991)	https://www.imdb.com/title/tt0101524/	
Cobra (1986)	https://www.imdb.com/title/tt0090859/	
Common Wealth (Comunidad, La) (2000)	https://www.imdb.com/title/tt0255067/	
Consenting Adults (1992)	https://www.imdb.com/title/tt0104006/	
Phenomena (a.k.a. Creepers) (1985)	https://www.imdb.com/title/tt0087909/	
Crimewave (1985)	https://www.imdb.com/title/tt0088967/	
Crying Freeman (1995)	https://www.imdb.com/title/tt0112750/	
Time and Tide (Seunlau Ngaklau) (2000)	https://www.imdb.com/title/tt0251433/	
Monty Python's The Meaning of Life (1983)	https://www.imdb.com/title/tt0085959/	
Where Eagles Dare (1968)	https://www.imdb.com/title/tt0065207/	
Tightrope (1984)	https://www.imdb.com/title/tt0088272/	
Sleeping with the Enemy (1991)	https://www.imdb.com/title/tt0102945/	
PCU (1994)	https://www.imdb.com/title/tt0110759/	
Rookie, The (1990)	https://www.imdb.com/title/tt0100514/	
Ghost and Mr. Chicken, The (1966)	https://www.imdb.com/title/tt0059221/	
City Heat (1984)	https://www.imdb.com/title/tt0087062/	
Into the Night (1985)	https://www.imdb.com/title/tt0089346/	
Three O'Clock High (1987)	https://www.imdb.com/title/tt0094138/	
White Hunter, Black Heart (1990)	https://www.imdb.com/title/tt0100928/	
Come and See (Idi i smotri) (1985)	https://www.imdb.com/title/tt0091251/	
Rage in Harlem, A (1991)	https://www.imdb.com/title/tt0102749/	
Ginger Snaps (2000)	https://www.imdb.com/title/tt0210070/	
More American Graffiti (1979)	https://www.imdb.com/title/tt0079576/	
Ballad of Little Jo, The (1993)	https://www.imdb.com/title/tt0106350/	
Under Suspicion (1992)	https://www.imdb.com/title/tt0105691/	
Ruby (1992)	https://www.imdb.com/title/tt0105291/	
Reluctant Astronaut, The (1967)	https://www.imdb.com/title/tt0062190/	
Shakiest Gun in the West, The (1968)	https://www.imdb.com/title/tt0063591/	
It's Pat (1994)	https://www.imdb.com/title/tt0110169/	
Sunday in the Country, A (Un dimanche à la campagne) (1984)	https://www.imdb.com/title/tt0088318/	
Gun in Betty Lou's Handbag, The (1992)	https://www.imdb.com/title/tt0104376/	
Sudden Fear (1952)	https://www.imdb.com/title/tt0045205/	
Nobody's Baby (2001)	https://www.imdb.com/title/tt0215516/	
Regarding Henry (1991)	https://www.imdb.com/title/tt0102768/	
Debut, The (2000)	https://www.imdb.com/title/tt0163745/	
Wilder Napalm (1993)	https://www.imdb.com/title/tt0108569/	
Alien Contamination (1980)	https://www.imdb.com/title/tt0082000/	
Amazing Transparent Man, The (1960)	https://www.imdb.com/title/tt0053593/	
Love Affair (1939)	https://www.imdb.com/title/tt0031593/	
All I Want (Try Seventeen) (2002)	https://www.imdb.com/title/tt0311941/	
Hospital, The (1971)	https://www.imdb.com/title/tt0067217/	
Article 99 (1992)	https://www.imdb.com/title/tt0101371/	
Images (1972)	https://www.imdb.com/title/tt0068732/	
Eureka (1986)	https://www.imdb.com/title/tt0083906/	
Oleanna (1994)	https://www.imdb.com/title/tt0110722/	
Chattahoochee (1989)	https://www.imdb.com/title/tt0099242/	
Tough Guys Don't Dance (1987)	https://www.imdb.com/title/tt0094169/	
There Goes My Baby (1994)	https://www.imdb.com/title/tt0108320/	
Kingdom of the Spiders (1977)	https://www.imdb.com/title/tt0076271/	
Scrooge (1970)	https://www.imdb.com/title/tt0066344/	
Leap of Faith (1992)	https://www.imdb.com/title/tt0104695/	
Gas, Food, Lodging (1992)	https://www.imdb.com/title/tt0104321/	
In Cold Blood (1967)	https://www.imdb.com/title/tt0061809/	
Campus Man (1987)	https://www.imdb.com/title/tt0092717/	
Bedford Incident, The (1965)	https://www.imdb.com/title/tt0058962/	
Murderous Maids (Blessures assassines, Les) (2000)	https://www.imdb.com/title/tt0216578/	
Yankee Doodle Dandy (1942)	https://www.imdb.com/title/tt0035575/	
Ninja Scroll (Jûbei ninpûchô) (1995)	https://www.imdb.com/title/tt0107692/	
Knife in the Water (Nóz w wodzie) (1962)	https://www.imdb.com/title/tt0056291/	
Devil and Daniel Webster, The (All That Money Can Buy) (1941)	https://www.imdb.com/title/tt0033532/	
Mobsters (1991)	https://www.imdb.com/title/tt0102460/	
Charlotte Sometimes (2002)	https://www.imdb.com/title/tt0284478/	
Out of Time (2003)	https://www.imdb.com/title/tt0313443/	
School of Rock (2003)	https://www.imdb.com/title/tt0332379/	
Concert for George, The (2003)	https://www.imdb.com/title/tt0380275/	
Event, The (2003)	https://www.imdb.com/title/tt0314039/	
Nine Dead Gay Guys (2003)	https://www.imdb.com/title/tt0336910/	
Station Agent, The (2003)	https://www.imdb.com/title/tt0340377/	
Wonderland (2003)	https://www.imdb.com/title/tt0335563/	
Bus 174 (Ônibus 174) (2002)	https://www.imdb.com/title/tt0340468/	
Mystic River (2003)	https://www.imdb.com/title/tt0327056/	
Good Boy! (2003)	https://www.imdb.com/title/tt0326900/	
House of the Dead, The (2003)	https://www.imdb.com/title/tt0317676/	
Intolerable Cruelty (2003)	https://www.imdb.com/title/tt0138524/	
Dopamine (2003)	https://www.imdb.com/title/tt0342300/	
Flower of Evil, The (Fleur du mal, La) (2003)	https://www.imdb.com/title/tt0322289/	
Girls Will Be Girls (2003)	https://www.imdb.com/title/tt0339071/	
Porn Theater (Chatte à deux têtes, La) (2002)	https://www.imdb.com/title/tt0287364/	
Runaway Jury (2003)	https://www.imdb.com/title/tt0313542/	
Texas Chainsaw Massacre, The (2003)	https://www.imdb.com/title/tt0324216/	
Pieces of April (2003)	https://www.imdb.com/title/tt0311648/	
Returner (Ritaanaa) (2002)	https://www.imdb.com/title/tt0339579/	
Sylvia (2003)	https://www.imdb.com/title/tt0325055/	
Veronica Guerin (2003)	https://www.imdb.com/title/tt0312549/	
In the Cut (2003)	https://www.imdb.com/title/tt0199626/	
Beyond Borders (2003)	https://www.imdb.com/title/tt0294357/	
Radio (2003)	https://www.imdb.com/title/tt0316465/	
Scary Movie 3 (2003)	https://www.imdb.com/title/tt0306047/	
Brother Bear (2003)	https://www.imdb.com/title/tt0328880/	
Elephant (2003)	https://www.imdb.com/title/tt0363589/	
Gypsy 83 (2001)	https://www.imdb.com/title/tt0251110/	
Singing Detective, The (2003)	https://www.imdb.com/title/tt0314676/	
Italian Job, The (1969)	https://www.imdb.com/title/tt0064505/	
Impulse (1984)	https://www.imdb.com/title/tt0087464/	
Normal (2003)	https://www.imdb.com/title/tt0338290/	
Shoah (1985)	https://www.imdb.com/title/tt0090015/	
Unconditional Love (2002)	https://www.imdb.com/title/tt0219374/	
Sweet Sixteen (2002)	https://www.imdb.com/title/tt0313670/	
Alien from L.A. (1988)	https://www.imdb.com/title/tt0092532/	
Black Sunday (1977)	https://www.imdb.com/title/tt0075765/	
Men of Respect (1991)	https://www.imdb.com/title/tt0102432/	
Interstate 60 (2002)	https://www.imdb.com/title/tt0165832/	
Lipstick (1976)	https://www.imdb.com/title/tt0074802/	
Storyville (1992)	https://www.imdb.com/title/tt0105480/	
That Was Then... This Is Now (1985)	https://www.imdb.com/title/tt0090151/	
Holy Matrimony (1994)	https://www.imdb.com/title/tt0110044/	
Black Scorpion, The (1957)	https://www.imdb.com/title/tt0050197/	
Eye, The (Gin gwai) (Jian gui) (2002)	https://www.imdb.com/title/tt0325655/	
Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973)	https://www.imdb.com/title/tt0071276/	
Jolson Story, The (1946)	https://www.imdb.com/title/tt0038661/	
You'll Never Get Rich (1941)	https://www.imdb.com/title/tt0034409/	
Frankenstein and the Monster from Hell (1974)	https://www.imdb.com/title/tt0071519/	
Preaching to the Perverted (1997)	https://www.imdb.com/title/tt0119935/	
Chicago Joe and the Showgirl (1990)	https://www.imdb.com/title/tt0099250/	
Magic Sword, The (1962)	https://www.imdb.com/title/tt0056211/	
Promised Land (1987)	https://www.imdb.com/title/tt0095916/	
Unvanquished, The (Aparajito) (1957)	https://www.imdb.com/title/tt0048956/	
Hired Hand, The (1971)	https://www.imdb.com/title/tt0067204/	
Cercle Rouge, Le (Red Circle, The) (1970)	https://www.imdb.com/title/tt0065531/	
Man of Marble (Czlowiek z Marmuru) (1977)	https://www.imdb.com/title/tt0075902/	
Sherlock Holmes and the Voice of Terror (1942)	https://www.imdb.com/title/tt0035318/	
Sherlock Holmes Faces Death (1943)	https://www.imdb.com/title/tt0036348/	
Sherlock Holmes in Washington (1943)	https://www.imdb.com/title/tt0036349/	
Solid Gold Cadillac, The (1956)	https://www.imdb.com/title/tt0049777/	
Human Stain, The (2003)	https://www.imdb.com/title/tt0308383/	
Die, Mommie, Die (2003)	https://www.imdb.com/title/tt0322023/	
Girlhood (2003)	https://www.imdb.com/title/tt0368745/	
Mail Order Bride (2003)	https://www.imdb.com/title/tt0339607/	
Shattered Glass (2003)	https://www.imdb.com/title/tt0323944/	
Suspended Animation (2001)	https://www.imdb.com/title/tt0271809/	
Matrix Revolutions, The (2003)	https://www.imdb.com/title/tt0242653/	
